Model,Cluster,Group,CondoComplex,CondoComplexName,NBHD,PARCEL,ABSTRPRD,LIVEAREA,FINBSMNT,BASEMENT,YRBUILT,CONDITION,QUALITY,TOTUNITS,STORIES,GARTYPE,NOCARS,XTRAFFIC,FLOORLVL,NUMBDRM,NUMBATHS,COMMUSE,ARCSTYLE,SPRICE,DEDUCT,NETPRICE,TASP,SMONTH,SYEAR,QUALIFIED,STATUS
6,14,,,,5,00141-55-003-000,1112,1456,0,0,2012,AVG,C,1,1,Att,2,,,2,2,,BI-LEVEL,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-55-004-000,1112,1432,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-55-005-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-55-006-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-55-007-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-55-008-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-55-009-000,1112,1432,0,655,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-55-010-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-55-011-000,1112,1420,0,655,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-56-001-000,1112,1731,0,731,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-56-002-000,1112,1432,0,655,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-56-003-000,1112,1731,0,731,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-56-004-000,1112,1432,0,655,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-56-005-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-56-006-000,1112,1420,0,655,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-001-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-001-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,178400,0,178400,178400,6,2012,Q,I
6,14,,,,5,00141-57-002-000,1112,1743,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-002-000,1112,1743,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,184800,0,184800,184800,12,2011,Q,I
6,14,,,,5,00141-57-003-000,1112,1420,0,655,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-004-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-005-000,1112,1504,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-005-000,1112,1504,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,165600,0,165600,165600,12,2011,Q,I
6,14,,,,5,00141-57-006-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-007-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-008-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-009-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-009-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,197300,0,197300,197300,6,2012,Q,I
6,14,,,,5,00141-57-010-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-010-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,174700,0,174700,174700,6,2012,Q,I
6,14,,,,5,00141-57-011-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-011-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,164100,0,164100,164100,5,2012,Q,I
6,14,,,,5,00141-57-012-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-57-013-000,1112,1743,0,731,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-001-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-001-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,190000,0,190000,190000,12,2011,Q,I
6,14,,,,5,00141-58-002-000,1112,1743,401,731,2012,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-002-000,1112,1743,401,731,2012,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,206800,0,206800,206800,5,2012,Q,I
6,14,,,,5,00141-58-003-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-004-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-005-000,1112,1731,0,731,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-006-000,1112,1432,422,655,2012,AVG,C,1,2,Att,2,,,2,4,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-007-000,1112,1731,0,731,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-007-000,1112,1731,0,731,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,200300,0,200300,200300,4,2012,Q,I
6,14,,,,5,00141-58-008-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-008-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,174400,0,174400,174400,5,2012,Q,I
6,14,,,,5,00141-58-009-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-010-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-011-000,1112,1731,537,731,2012,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-012-000,1112,1743,0,731,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-012-000,1112,1743,0,731,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,219500,0,219500,219500,5,2012,Q,I
6,14,,,,5,00141-58-013-000,1112,1432,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-013-000,1112,1432,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,190300,0,190300,190300,4,2012,Q,I
6,14,,,,5,00141-58-014-000,1112,1743,537,731,2012,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-015-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-016-000,1112,1504,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-017-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-017-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,170100,0,170100,170100,12,2011,Q,I
6,14,,,,5,00141-58-018-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-018-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,167900,0,167900,167900,6,2012,Q,I
6,14,,,,5,00141-58-019-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-020-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-020-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,181400,0,181400,181400,12,2011,Q,I
6,14,,,,5,00141-58-021-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-58-021-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,185200,0,185200,185200,12,2011,Q,I
5,,,,,5,00141-59-001-000,100,0,0,0,0,,,0,0,None,0,,,0,0,,,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-002-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-002-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,191700,0,191700,191700,3,2012,Q,I
6,14,,,,5,00141-59-003-000,1112,1743,0,731,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-004-000,1112,1492,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-005-000,1112,1731,401,731,2012,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-006-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-006-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,170400,0,170400,170400,12,2011,Q,I
6,14,,,,5,00141-59-007-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-008-000,1112,1743,0,0,2012,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
5,,,,,5,00141-59-009-000,100,0,0,0,0,,,0,0,None,0,,,0,0,,,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-010-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-010-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,161200,0,161200,161200,12,2011,Q,I
6,14,,,,5,00141-59-011-000,1112,1432,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-011-000,1112,1432,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,160500,0,160500,160500,6,2012,Q,I
6,14,,,,5,00141-59-012-000,1112,1420,0,655,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-013-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-013-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,182200,0,182200,182200,12,2011,Q,I
6,14,,,,5,00141-59-014-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-015-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-015-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,184800,0,184800,184800,11,2011,Q,I
6,14,,,,5,00141-59-016-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-017-000,1112,1524,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-017-000,1112,1524,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,197600,0,197600,197600,10,2011,Q,I
6,14,,,,5,00141-59-018-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-019-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-019-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,4,3,,TWO-STORY,202900,0,202900,202900,2,2012,Q,I
6,14,,,,5,00141-59-020-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-020-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,217000,0,217000,217000,12,2011,Q,I
6,14,,,,5,00141-59-021-000,1112,1432,0,667,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-021-000,1112,1432,0,667,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,170000,0,170000,170000,12,2011,Q,I
6,14,,,,5,00141-59-022-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-022-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,170900,0,170900,170900,11,2011,Q,I
6,14,,,,5,00141-59-023-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-023-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,165900,0,165900,165900,11,2011,Q,I
6,14,,,,5,00141-59-024-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-59-024-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,176900,0,176900,176900,11,2011,Q,I
6,14,,,,5,00141-60-001-000,1112,1420,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-001-000,1112,1420,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,170000,0,170000,170000,7,2011,Q,I
6,14,,,,5,00141-60-002-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-003-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-004-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-004-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,175500,0,175500,175500,4,2011,Q,I
6,14,,,,5,00141-60-005-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-005-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,214400,0,214400,214400,10,2011,Q,I
6,14,,,,5,00141-60-006-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-006-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,175100,0,175100,175100,11,2011,Q,I
6,14,,,,5,00141-60-007-000,1112,1420,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-008-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-008-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,162900,0,162900,162900,11,2011,Q,I
6,14,,,,5,00141-60-009-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-009-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,205500,0,205500,205500,3,2012,Q,I
6,14,,,,5,00141-60-010-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-010-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,175000,0,175000,175000,3,2012,Q,I
6,14,,,,5,00141-60-011-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-011-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,160300,0,160300,160300,9,2011,Q,I
6,14,,,,5,00141-60-012-000,1112,1743,536,731,2011,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-012-000,1112,1743,536,731,2011,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,217900,0,217900,217900,11,2011,Q,I
6,14,,,,5,00141-60-013-000,1112,1420,0,655,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-013-000,1112,1420,0,655,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,197100,0,197100,197100,5,2012,Q,I
6,14,,,,5,00141-60-014-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-014-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,193000,0,193000,193000,6,2012,Q,I
6,14,,,,5,00141-60-015-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-015-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,166600,0,166600,166600,8,2011,Q,I
6,14,,,,5,00141-60-016-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-016-000,1112,1432,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,169900,0,169900,169900,11,2011,Q,I
6,14,,,,5,00141-60-017-000,1112,1432,0,0,2012,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-018-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-018-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,194300,0,194300,194300,9,2011,Q,I
6,14,,,,5,00141-60-019-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-019-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,173000,0,173000,173000,9,2011,Q,I
6,14,,,,5,00141-60-020-000,1112,1237,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-020-000,1112,1237,0,0,2011,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,158000,0,158000,158000,12,2011,Q,I
6,14,,,,5,00141-60-021-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-021-000,1112,1731,0,731,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,193500,0,193500,193500,9,2011,Q,I
6,14,,,,5,00141-60-022-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-022-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,167500,0,167500,167500,4,2012,Q,I
6,14,,,,5,00141-60-023-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-023-000,1112,1731,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,176000,0,176000,176000,8,2011,Q,I
6,14,,,,5,00141-60-024-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-60-024-000,1112,1743,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,185600,0,185600,185600,7,2011,Q,I
6,14,,,,5,00141-61-001-000,1112,1420,0,0,2010,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-001-000,1112,1420,0,0,2010,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,175100,0,175100,175100,3,2011,Q,I
6,14,,,,5,00141-61-002-000,1112,1420,0,0,2010,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-002-000,1112,1420,0,0,2010,AVG,C,1,2,Att,2,,,2,3,,TWO-STORY,164700,0,164700,164700,2,2011,Q,I
6,14,,,,5,00141-61-003-000,1112,1420,0,0,2010,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-003-000,1112,1420,0,0,2010,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,148900,0,148900,148900,3,2011,Q,I
6,14,,,,5,00141-61-004-000,1112,1743,358,398,2011,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-004-000,1112,1743,358,398,2011,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,210900,0,210900,210900,3,2011,Q,I
6,14,,,,5,00141-61-005-000,1112,1420,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-005-000,1112,1420,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,150000,0,150000,150000,4,2011,Q,I
6,14,,,,5,00141-61-006-000,1112,1463,0,0,2011,AVG,C,1,1,Att,2,,,2,3,,BI-LEVEL,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-006-000,1112,1463,0,0,2011,AVG,C,1,1,Att,2,,,2,3,,BI-LEVEL,172400,0,172400,172400,10,2011,Q,I
6,14,,,,5,00141-61-007-000,1112,1492,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-007-000,1112,1492,0,0,2011,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,196900,0,196900,196900,10,2011,Q,I
6,14,,,,5,00141-61-008-000,1112,1420,590,655,2011,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-008-000,1112,1420,590,655,2011,AVG,C,1,2,Att,2,,,3,4,,TWO-STORY,197200,0,197200,197200,7,2011,Q,I
6,14,,,,5,00141-61-009-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
6,14,,,,5,00141-61-009-000,1112,1731,0,0,2012,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,169900,0,169900,169900,1,2012,Q,I
6,14,,,,5,00141-61-010-000,1112,1743,0,743,2010,AVG,C,1,2,Att,2,,,3,3,,TWO-STORY,17113000,0,17113000,17113000,12,2010,U,V
